Electrode,6.545144,5.414075,-1.305815,E1
Electrode,6.073773,6.413553,1.245598,E2
Electrode,5.362831,7.201868,3.395105,E3
Electrode,4.435476,7.552979,5.067823,E4
Electrode,3.3004,7.18649,6.721373,E5
Electrode,2.15636,6.29586,8.050748,E6
Electrode,1.078114,5.172539,9.121235,E7
Electrode,0,3.573681,9.879862,E8
Electrode,-1.095532,1.496569,10.378836,E9
Electrode,5.447754,7.448192,-0.031451,E10
Electrode,4.652278,8.307565,2.097584,E11
Electrode,3.582945,8.719776,4.097549,E12
Electrode,2.353357,8.4747,5.725979,E13
Electrode,1.18146,7.728098,7.274585,E14
Electrode,0,6.535923,8.464706,E15
Electrode,-1.078114,5.172539,9.121235,E16
Electrode,-2.178411,2.964394,9.65529,E17
Electrode,3.699497,9.171215,0.856482,E18
Electrode,2.555722,9.596412,2.675954,E19
Electrode,1.319201,9.450428,4.430584,E20
Electrode,0,8.800477,6.046109,E21
Electrode,-1.18146,7.728098,7.274585,E22
Electrode,-2.15636,6.29586,8.050748,E23
Electrode,-3.197539,4.36623,8.679783,E24
Electrode,1.172965,10.116201,0.982968,E25
Electrode,0,9.990891,2.530076,E26
Electrode,-1.319201,9.450428,4.430584,E27
Electrode,-2.353357,8.4747,5.725979,E28
Electrode,-3.3004,7.18649,6.721373,E29
Electrode,-4.158195,5.487641,7.401126,E30
Electrode,0,10.055779,-0.903446,E31
Electrode,-1.172965,10.116201,0.982968,E32
Electrode,-2.555722,9.596412,2.675954,E33
Electrode,-3.582945,8.719776,4.097549,E34
Electrode,-4.435476,7.552979,5.067823,E35
Electrode,-4.824852,6.361561,6.012633,E36
Electrode,-3.699497,9.171215,0.856482,E37
Electrode,-4.652278,8.307565,2.097584,E38
Electrode,-5.362831,7.201868,3.395105,E39
Electrode,-5.888509,5.99543,4.593841,E40
Electrode,-5.723281,4.85366,6.125099,E41
Electrode,-5.194523,3.737702,7.549695,E42
Electrode,-4.47541,2.517479,8.724807,E43
Electrode,-3.383322,1.07826,9.759933,E44
Electrode,-1.81209,-0.536504,10.613414,E45
Electrode,-5.447754,7.448192,-0.031451,E46
Electrode,-6.073773,6.413553,1.245598,E47
Electrode,-6.622065,5.257827,2.63314,E48
Electrode,-6.826123,4.144226,4.327201,E49
Electrode,-6.595316,3.082912,6.013165,E50
Electrode,-6.023827,1.898121,7.54296,E51
Electrode,-5.166333,0.593101,8.822243,E52
Electrode,-3.636289,-1.08363,10.007821,E53
Electrode,-6.545144,5.414075,-1.305815,E54
Electrode,-7.002089,4.405725,0.584039,E55
Electrode,-7.450898,3.324002,2.426782,E56
Electrode,-7.566235,2.259844,4.223706,E57
Electrode,-7.234886,1.252602,6.001292,E58
Electrode,-6.603842,0.070712,7.509598,E59
Electrode,-5.320719,-1.544197,8.976128,E60
Electrode,-7.357161,3.266926,-1.564066,E61
Electrode,-7.722785,2.18,0.498207,E62
Electrode,-8.064797,1.268074,2.345575,E63
Electrode,-8.019453,0.388878,4.197075,E64
Electrode,-7.587821,-0.521259,5.990597,E65
Electrode,-6.837802,-1.838017,7.38845,E66
Electrode,-7.634704,2.011461,-3.237818,E67
Electrode,-7.762043,1.306847,-1.368418,E68
Electrode,-7.975495,-0.08753,0.448359,E69
Electrode,-8.23907,-0.697896,2.384343,E70
Electrode,-8.076874,-1.448387,4.2985,E71
Electrode,-7.594899,-2.188332,5.793361,E72
Electrode,-7.470392,1.113052,-5.016286,E73
Electrode,-7.894134,-2.103834,0.751653,E74
Electrode,-7.917763,-2.890054,2.91153,E75
Electrode,-7.660648,-3.482053,4.760937,E76
Electrode,-6.914406,-3.702229,6.601888,E77
Electrode,-5.704345,-3.583581,8.216725,E78
Electrode,-4.076264,-3.418653,9.59486,E79
Electrode,-2.217458,-2.847378,10.438425,E80
Electrode,0,-1.824084,10.867186,E81
Electrode,-7.051506,-0.38492,-6.358247,E82
Electrode,-7.471798,-3.773911,-0.459074,E83
Electrode,-7.555095,-4.112971,1.427992,E84
Electrode,-7.320948,-4.804384,3.51758,E85
Electrode,-6.711112,-5.20881,5.421363,E86
Electrode,-5.58244,-5.253039,7.239765,E87
Electrode,-4.007248,-4.99485,8.796866,E88
Electrode,-2.265317,-4.647392,9.84092,E89
Electrode,0,-3.61098,10.563508,E90
Electrode,-6.509075,-1.883393,-7.445889,E91
Electrode,-6.683699,-2.851753,-5.428404,E92
Electrode,-6.888638,-4.081099,-3.348148,E93
Electrode,-7.133679,-4.464824,-1.780123,E94
Electrode,-7.120891,-5.21811,0.00003,E95
Electrode,-6.853656,-5.883111,2.046355,E96
Electrode,-6.207566,-6.551817,4.048184,E97
Electrode,-5.152229,-6.710172,5.887278,E98
Electrode,-3.806797,-6.540753,7.554883,E99
Electrode,-2.035301,-6.016935,8.905095,E100
Electrode,0,-6.782113,8.608094,E101
Electrode,-6.160077,-3.979609,-6.860472,E102
Electrode,-6.197794,-4.745712,-5.060637,E103
Electrode,-6.306616,-5.786048,-3.077013,E104
Electrode,-6.450879,-6.016711,-1.512937,E105
Electrode,-6.148718,-6.774631,0.497867,E106
Electrode,-5.359121,-7.601249,2.450337,E107
Electrode,-4.389978,-7.942791,4.385007,E108
Electrode,-3.201332,-7.817598,6.17158,E109
Electrode,-1.76457,-7.371542,7.591908,E110
Electrode,-5.486678,-6.003484,-6.396185,E111
Electrode,-5.322803,-6.622861,-4.717324,E112
Electrode,-5.133532,-7.381398,-2.801551,E113
Electrode,-5.032191,-7.655319,-1.148052,E114
Electrode,-4.24979,-8.473456,0.872521,E115
Electrode,-3.377095,-8.874353,2.785074,E116
Electrode,-2.01907,-8.89269,4.712582,E117
Electrode,-1.139175,-8.434189,6.182908,E118
Electrode,0,-7.78078,7.327244,E119
Electrode,-4.479144,-7.296247,-6.245697,E120
Electrode,-4.092254,-7.908611,-4.607771,E121
Electrode,-3.5962,-8.479898,-2.729393,E122
Electrode,-3.105718,-8.953455,-0.833633,E123
Electrode,-2.142777,-9.398065,1.066396,E124
Electrode,-1.069642,-9.429268,2.990916,E125
Electrode,0,-9.104714,4.721244,E126
Electrode,1.139175,-8.434189,6.182908,E127
Electrode,1.76457,-7.371542,7.591908,E128
Electrode,2.035301,-6.016935,8.905095,E129
Electrode,2.265317,-4.647392,9.84092,E130
Electrode,2.217458,-2.847378,10.438425,E131
Electrode,1.81209,-0.536504,10.613414,E132
Electrode,-3.210097,-8.365391,-5.980049,E133
Electrode,-2.607653,-8.830435,-4.478487,E134
Electrode,-1.873429,-9.187141,-2.649677,E135
Electrode,-1.047897,-9.525492,-0.704281,E136
Electrode,0,-9.647953,1.139535,E137
Electrode,1.069642,-9.429268,2.990916,E138
Electrode,2.01907,-8.89269,4.712582,E139
Electrode,3.201332,-7.817598,6.17158,E140
Electrode,3.806797,-6.540753,7.554883,E141
Electrode,4.007248,-4.99485,8.796866,E142
Electrode,4.076264,-3.418653,9.59486,E143
Electrode,3.636289,-1.08363,10.007821,E144
Electrode,-1.602809,-9.006378,-5.800091,E145
Electrode,-0.861269,-9.272512,-4.41139,E146
Electrode,0,-9.35835,-2.609638,E147
Electrode,1.047897,-9.525492,-0.704281,E148
Electrode,2.142777,-9.398065,1.066396,E149
Electrode,3.377095,-8.874353,2.785074,E150
Electrode,4.389978,-7.942791,4.385007,E151
Electrode,5.152229,-6.710172,5.887278,E152
Electrode,5.58244,-5.253039,7.239765,E153
Electrode,5.704345,-3.583581,8.216725,E154
Electrode,5.320719,-1.544197,8.976128,E155
Electrode,0.861269,-9.272512,-4.41139,E156
Electrode,1.873429,-9.187141,-2.649677,E157
Electrode,3.105718,-8.953455,-0.833633,E158
Electrode,4.24979,-8.473456,0.872521,E159
Electrode,5.359121,-7.601249,2.450337,E160
Electrode,6.207566,-6.551817,4.048184,E161
Electrode,6.711112,-5.20881,5.421363,E162
Electrode,6.914406,-3.702229,6.601888,E163
Electrode,6.837802,-1.838017,7.38845,E164
Electrode,1.602809,-9.006378,-5.800091,E165
Electrode,2.607653,-8.830435,-4.478487,E166
Electrode,3.5962,-8.479898,-2.729393,E167
Electrode,5.032191,-7.655319,-1.148052,E168
Electrode,6.148718,-6.774631,0.497867,E169
Electrode,6.853656,-5.883111,2.046355,E170
Electrode,7.320948,-4.804384,3.51758,E171
Electrode,7.660648,-3.482053,4.760937,E172
Electrode,7.594899,-2.188332,5.793361,E173
Electrode,3.210097,-8.365391,-5.980049,E174
Electrode,4.092254,-7.908611,-4.607771,E175
Electrode,5.133532,-7.381398,-2.801551,E176
Electrode,6.450879,-6.016711,-1.512937,E177
Electrode,7.120891,-5.21811,0.00003,E178
Electrode,7.555095,-4.112971,1.427992,E179
Electrode,7.917763,-2.890054,2.91153,E180
Electrode,8.076874,-1.448387,4.2985,E181
Electrode,7.587821,-0.521259,5.990597,E182
Electrode,6.603842,0.070712,7.509598,E183
Electrode,5.166333,0.593101,8.822243,E184
Electrode,3.383322,1.07826,9.759933,E185
Electrode,1.095532,1.496569,10.378836,E186
Electrode,4.479144,-7.296247,-6.245697,E187
Electrode,5.322803,-6.622861,-4.717324,E188
Electrode,6.306616,-5.786048,-3.077013,E189
Electrode,7.133679,-4.464824,-1.780123,E190
Electrode,7.471798,-3.773911,-0.459074,E191
Electrode,7.894134,-2.103834,0.751653,E192
Electrode,8.23907,-0.697896,2.384343,E193
Electrode,8.019453,0.388878,4.197075,E194
Electrode,7.234886,1.252602,6.001292,E195
Electrode,6.023827,1.898121,7.54296,E196
Electrode,4.47541,2.517479,8.724807,E197
Electrode,2.178411,2.964394,9.65529,E198
Electrode,5.486678,-6.003484,-6.396185,E199
Electrode,6.197794,-4.745712,-5.060637,E200
Electrode,6.888638,-4.081099,-3.348148,E201
Electrode,7.975495,-0.08753,0.448359,E202
Electrode,8.064797,1.268074,2.345575,E203
Electrode,7.566235,2.259844,4.223706,E204
Electrode,6.595316,3.082912,6.013165,E205
Electrode,5.194523,3.737702,7.549695,E206
Electrode,3.197539,4.36623,8.679783,E207
Electrode,6.160077,-3.979609,-6.860472,E208
Electrode,6.683699,-2.851753,-5.428404,E209
Electrode,7.762043,1.306847,-1.368418,E210
Electrode,7.722785,2.18,0.498207,E211
Electrode,7.450898,3.324002,2.426782,E212
Electrode,6.826123,4.144226,4.327201,E213
Electrode,5.723281,4.85366,6.125099,E214
Electrode,4.158195,5.487641,7.401126,E215
Electrode,6.509075,-1.883393,-7.445889,E216
Electrode,7.051506,-0.38492,-6.358247,E217
Electrode,7.470392,1.113052,-5.016286,E218
Electrode,7.634704,2.011461,-3.237818,E219
Electrode,7.357161,3.266926,-1.564066,E220
Electrode,7.002089,4.405725,0.584039,E221
Electrode,6.622065,5.257827,2.63314,E222
Electrode,5.888509,5.99543,4.593841,E223
Electrode,4.824852,6.361561,6.012633,E224
Electrode,7.260725,3.530923,-3.681522,E225
Electrode,6.648738,5.082543,-3.910635,E226
Electrode,7.149929,2.903983,-5.584518,E227
Electrode,7.017981,1.615902,-7.162625,E228
Electrode,6.526261,-0.014489,-8.201389,E229
Electrode,5.988388,6.230447,-4.973235,E230
Electrode,6.525371,4.469587,-6.333545,E231
Electrode,6.540079,3.304021,-7.831427,E232
Electrode,6.365254,1.750666,-9.013485,E233
Electrode,4.958097,7.237666,-5.406527,E234
Electrode,5.667315,5.805688,-6.864983,E235
Electrode,5.728086,4.713285,-8.409135,E236
Electrode,5.584835,3.154307,-9.732971,E237
Electrode,3.491882,7.859953,-5.528144,E238
Electrode,4.446805,6.716318,-7.212923,E239
Electrode,4.849941,5.184825,-9.067847,E240
Electrode,-3.491882,7.859953,-5.528144,E241
Electrode,-4.446805,6.716318,-7.212923,E242
Electrode,-4.849941,5.184825,-9.067847,E243
Electrode,-4.958097,7.237666,-5.406527,E244
Electrode,-5.667315,5.805688,-6.864983,E245
Electrode,-5.728086,4.713285,-8.409135,E246
Electrode,-5.584835,3.154307,-9.732971,E247
Electrode,-5.988388,6.230447,-4.973235,E248
Electrode,-6.525371,4.469587,-6.333545,E249
Electrode,-6.540079,3.304021,-7.831427,E250
Electrode,-6.365254,1.750666,-9.013485,E251
Electrode,-6.648738,5.082543,-3.910635,E252
Electrode,-7.260725,3.530923,-3.681522,E253
Electrode,-7.149929,2.903983,-5.584518,E254
Electrode,-7.017981,1.615902,-7.162625,E255
Electrode,-6.526261,-0.014489,-8.201389,E256
Electrode,0,0,10.850124,Cz
Fiducial,0,10.339545,-1.681088,FidNz
Fiducial,-7.966911,0.227806,-2.084302,FidT9
Fiducial,7.966911,0.227806,-2.084302,FidT10